Task,Assigned_Fleet,Origin,Destination,Leg_Count,Expected_Load(%),Revenue,Cost,Profit,Shadow_Price_Summary,Product_Count,Recommendation_Tag,Recommendation_Reason
AA0462,F0C0Y76,TFB,MBY,1,97.63,7655.4,6014.83,1640.57,avg=1.80; max=1.80; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2278,F12C12Y48,SEN,TFB,1,70.0,3641.2,2003.4,1637.8,avg=0.00; max=0.00; positive_legs=0,23,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2243,F0C0Y76,ZWS,TFB,1,35.53,3622.1,2031.5,1590.6,avg=0.00; max=0.00; positive_legs=0,16,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2069,F0C0Y76,FBU,TFB,1,40.53,3222.6,1633.17,1589.43,avg=0.00; max=0.00; positive_legs=0,20,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2491,F12C12Y48,CMJ,TFB,1,67.08,2699.6,1208.4,1491.2,avg=0.00; max=0.00; positive_legs=0,39,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2039,F16C0Y165,TFB,QEY,1,38.91,5365.83,3911.7,1454.13,avg=0.00; max=0.00; positive_legs=0,55,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2071,F0C0Y76,TKD,MBY,1,92.37,4672.2,3266.33,1405.87,avg=1.92; max=1.92; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2631,F12C12Y48,TFB,QEY,1,61.25,3003.8,1621.8,1382.0,avg=0.00; max=0.00; positive_legs=0,11,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2451,F0C0Y72,ZWS,QEY,1,44.72,4278.1,2907.83,1370.27,avg=0.00; max=0.00; positive_legs=0,35,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2079,F12C12Y48,BMX,TFB,1,92.08,3226.0,1876.2,1349.8,avg=4.16; max=4.16; positive_legs=1,11,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0845,F16C0Y165,CMJ,IOM,1,95.15,28884.1,27612.0,1272.1,avg=17.88; max=17.88; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0600,F16C0Y165,TFB,MBT,1,64.12,12137.5,10891.4,1246.1,avg=0.00; max=0.00; positive_legs=0,10,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2382,F0C0Y76,TFB,ZZK,1,28.68,2940.2,1752.67,1187.53,avg=0.00; max=0.00; positive_legs=0,20,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3478,F0C0Y76,QEY,MHC,1,96.05,6747.8,5576.67,1171.13,avg=5.12; max=5.12; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0007,F0C0Y76,FXS,TFB,1,100.0,15892.5,14738.33,1154.17,avg=39.36; max=39.36; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2216,F12C12Y48,TFB,QVX,1,57.5,3195.5,2067.0,1128.5,avg=0.00; max=0.00; positive_legs=0,44,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2196,F0C0Y76,MBY,NNI,1,53.42,3914.6,2828.17,1086.43,avg=0.00; max=0.00; positive_legs=0,8,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2387,F0C0Y76,ZZK,TFB,1,35.0,2679.0,1593.33,1085.67,avg=0.00; max=0.00; positive_legs=0,23,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3477,F0C0Y76,MHC,TFB,1,100.0,7491.6,6413.17,1078.43,avg=14.60; max=14.60; positive_legs=1,10,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2239,F0C0Y76,CPJ,TFB,1,57.63,4766.0,3704.5,1061.5,avg=0.00; max=0.00; positive_legs=0,22,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3479,F0C0Y76,MHC,QEY,1,100.0,6771.5,5775.83,995.67,avg=15.00; max=15.00; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2594,F12C12Y48,TFB,HFH,1,50.83,2840.0,1844.4,995.6,avg=0.00; max=0.00; positive_legs=0,22,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0252,F16C0Y165,MBY,TKE,1,59.88,11956.9,10968.1,988.8,avg=0.00; max=0.00; positive_legs=0,23,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3475,F0C0Y76,MHC,TFB,1,100.0,7383.8,6413.17,970.63,avg=14.60; max=14.60; positive_legs=1,23,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2117,F0C0Y76,ZZD,TFB,1,48.95,5233.4,4302.0,931.4,avg=0.00; max=0.00; positive_legs=0,27,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0042,F0C0Y76,CFU,BOD,1,23.68,3616.8,2748.5,868.3,avg=0.00; max=0.00; positive_legs=0,10,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2389,F16C0Y165,ZZK,TFB,1,20.36,3894.9,3068.0,826.9,avg=0.00; max=0.00; positive_legs=0,18,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2001,F0C0Y72,ZLN,TFB,1,51.39,2408.7,1593.33,815.37,avg=0.00; max=0.00; positive_legs=0,15,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3476,F0C0Y76,TFB,MHC,1,96.05,6932.4,6253.83,678.57,avg=11.68; max=11.68; positive_legs=1,22,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0106,F16C0Y165,BOD,TFB,1,27.52,16097.4,15493.4,604.0,avg=0.00; max=0.00; positive_legs=0,15,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0195,F12C12Y48,BOD,GBJ,1,32.5,2364.97,1780.8,584.17,avg=0.00; max=0.00; positive_legs=0,33,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0865,F0C0Y76,TKD,MJI,1,100.0,13883.8,13344.17,539.63,avg=35.40; max=35.40; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2202,F0C0Y72,TFB,ZLN,1,33.61,1978.1,1513.67,464.43,avg=0.00; max=0.00; positive_legs=0,15,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2399,F12C12Y48,CPJ,TFB,1,56.67,3386.9,2957.4,429.5,avg=0.00; max=0.00; positive_legs=0,20,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2583,F0C0Y76,ZFH,TFB,1,44.74,5207.7,4939.33,268.37,avg=0.00; max=0.00; positive_legs=0,20,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2158,F0C0Y76,TFB,FBU,1,30.26,1766.1,1553.5,212.6,avg=0.00; max=0.00; positive_legs=0,14,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2574,F0C0Y76,PBL,QEY,1,52.11,4685.0,4501.17,183.83,avg=0.00; max=0.00; positive_legs=0,7,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2119,F0C0Y76,ZZD,TFB,1,40.26,4518.6,4341.83,176.77,avg=0.00; max=0.00; positive_legs=0,15,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2077,F0C0Y76,TKD,MBY,1,63.16,3467.4,3306.17,161.23,avg=0.00; max=0.00; positive_legs=0,8,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2142,F12C12Y48,TFB,CPJ,1,58.33,2909.1,2766.6,142.5,avg=0.00; max=0.00; positive_legs=0,12,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0614,F0C0Y76,TFB,MBT,1,65.53,5500.2,5536.83,-36.63,avg=0.00; max=0.00; positive_legs=0,30,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2111,F0C0Y76,QTD,TFB,1,26.32,1947.2,2031.5,-84.3,avg=0.00; max=0.00; positive_legs=0,15,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
super_BA2321,F12C12Y48,IMO,TFB,2,27.5,4377.5,4515.6,-138.1,avg=0.00; max=0.00; positive_legs=0,25,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
AA0082,F16C0Y165,BOD,TFB,1,49.94,15428.0,15646.8,-218.8,avg=0.00; max=0.00; positive_legs=0,60,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
AA0035,F0C0Y76,CPT,QEY,1,100.0,14878.0,15176.5,-298.5,avg=30.44; max=30.44; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2603,F0C0Y76,MBY,MBQ,1,61.58,5909.1,6373.33,-464.23,avg=0.00; max=0.00; positive_legs=0,7,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2484,F12C12Y48,TFB,CMJ,1,18.33,854.8,1335.6,-480.8,avg=0.00; max=0.00; positive_legs=0,34,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
AA0618,F16C0Y165,TFB,MBT,1,51.15,9202.9,10814.7,-1611.8,avg=0.00; max=0.00; positive_legs=0,27,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_BA2214,F16C0Y165,TFB,MXT,2,13.52,4208.1,6289.4,-2081.3,avg=0.00; max=0.00; positive_legs=0,20,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
AA0138,F0C0Y76,BOD,PSE,1,7.11,847.6,14738.33,-13890.73,avg=0.00; max=0.00; positive_legs=0,13,Review_Schedule,"Low load, weak scarcity signal, and limited commercial support suggest a schedule review."
